led,t,deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
0,10504,50,-0.05,-0.11,-0.52,-0.08,-0.40,9.79,0.99976,-0.02051,0.00439,0.00018,359.94,-0.50,2.31,-0.01,-0.00,0.00
0,10554,50,-0.07,0.11,-0.36,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.01,0.00,-0.00
0,10604,50,0.02,-0.01,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.01,-0.00,0.01
0,10654,50,-0.06,0.05,-0.43,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,10704,50,0.00,0.02,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.01,0.00,0.00
0,10754,50,-0.03,0.12,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,10804,50,0.02,0.03,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.01,-0.00,0.00
0,10854,50,0.00,-0.02,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.01,-0.00,0.00
0,10904,50,0.06,0.01,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,10954,50,0.00,0.04,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,11004,50,0.02,0.02,-0.43,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,0.00
0,11054,50,0.00,0.05,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.01,0.00
0,11104,50,0.00,0.02,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,11154,50,0.00,0.02,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,11204,50,0.04,-0.02,-0.38,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,11254,50,0.02,0.02,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,11304,50,0.02,0.01,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.01,0.00,-0.00
0,11354,50,0.00,0.00,-0.38,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.01,-0.00,0.00
0,11404,50,0.01,0.01,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,11454,50,0.00,0.00,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,11504,50,0.02,0.04,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,11554,50,0.01,0.00,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,0.00
0,11604,50,0.00,0.02,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,-0.00
0,11654,50,0.00,0.01,-0.37,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,11704,50,-0.01,0.03,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,11754,50,0.02,0.00,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,11804,50,0.01,0.02,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.01,0.01,0.00
0,11854,50,0.00,0.02,-0.38,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,11904,50,0.01,0.02,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,0.00
0,11954,50,0.01,0.01,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.01,-0.00,0.00
0,12004,50,0.02,0.04,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,-0.00
0,12054,50,0.01,0.02,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,12104,50,0.01,0.03,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,-0.00
0,12154,50,0.00,0.00,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,12204,50,0.01,0.00,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,0.00
0,12254,50,0.00,0.00,-0.37,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,12304,50,0.01,0.04,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,-0.00
0,12354,50,0.01,0.00,-0.38,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,12404,50,0.01,0.00,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,-0.00
0,12454,50,0.01,0.03,-0.39,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,12504,50,0.01,0.02,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,0.00
0,12554,50,0.01,0.03,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,0.00
0,12604,50,0.02,0.02,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,-0.00
0,12654,50,0.00,-0.03,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,12704,50,0.00,0.01,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,12754,50,0.00,0.02,-0.44,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,-0.00
0,12804,50,0.01,0.01,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,0.00
0,12854,50,0.01,0.02,-0.40,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,0.00
0,12904,50,0.01,0.02,-0.44,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,-0.00
0,12954,50,0.00,0.02,-0.42,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,-0.00,0.00,-0.00
0,13004,50,0.00,0.01,-0.41,-0.08,-0.39,9.79,0.99976,-0.02039,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,13054,50,0.00,0.06,-0.41,-0.08,-0.40,9.79,0.99976,-0.02045,0.00439,0.00018,359.94,-0.50,2.31,-0.01,0.00,-0.00
0,13104,50,0.01,0.00,-0.39,-0.08,-0.40,9.79,0.99976,-0.02045,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,-0.00
0,13154,50,0.02,0.03,-0.42,-0.08,-0.40,9.79,0.99976,-0.02045,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,0.00
0,13204,50,0.00,-0.01,-0.35,-0.08,-0.40,9.79,0.99976,-0.02051,0.00439,0.00018,359.94,-0.50,2.31,-0.02,-0.00,0.00
0,13254,50,0.00,0.00,-0.42,-0.08,-0.40,9.79,0.99976,-0.02057,0.00439,0.00018,359.94,-0.50,2.31,-0.00,-0.00,-0.00
0,13304,50,-0.06,-0.01,-0.40,-0.08,-0.40,9.79,0.99976,-0.02045,0.00439,0.00018,359.94,-0.50,2.31,-0.01,0.00,-0.00
0,13355,51,0.01,0.03,-0.38,-0.08,-0.40,9.79,0.99976,-0.02057,0.00439,0.00018,359.94,-0.50,2.31,0.00,0.00,0.00
0,13405,50,0.01,0.03,-0.43,-0.08,-0.40,9.79,0.99976,-0.02057,0.00439,0.00018,359.94,-0.50,2.31,0.00,-0.00,0.00
0,13455,50,0.02,-0.03,-0.43,-0.08,-0.39,9.79,0.99982,-0.01990,0.00439,0.00018,359.94,-0.50,2.25,0.05,0.00,-0.00
0,13505,50,-0.28,0.03,-0.42,-0.08,-0.38,9.79,0.99982,-0.01953,0.00458,0.00018,359.94,-0.50,2.25,0.01,0.00,0.00
0,13555,50,-0.08,-0.07,-0.51,-0.09,-0.36,9.79,0.99982,-0.01843,0.00470,0.00018,359.94,-0.50,2.06,0.03,0.01,0.01
1,13605,50,0.32,0.03,-0.41,-0.09,-0.35,9.79,0.99982,-0.01819,0.00476,0.00018,359.94,-0.50,2.06,0.01,0.00,0.00
1,13655,50,0.04,-0.03,-0.43,-0.09,-0.34,9.80,0.99982,-0.01770,0.00470,0.00018,359.94,-0.50,2.00,0.04,0.00,-0.00
