led,t,deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,QuatW,QuatX,QuatY,QuatZ,OrX,OrY,OrZ,GyX,GyY,GyZ
0,67230,50,0.05,0.01,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67280,50,0.05,-0.01,0.09,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,-0.00
0,67330,50,0.07,-0.01,0.05,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,67380,50,0.06,0.00,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67430,50,0.04,0.03,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,67480,50,0.04,0.00,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67530,50,0.08,0.00,0.13,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67580,50,0.05,0.03,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67630,50,0.05,-0.02,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67680,50,0.07,0.01,0.13,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,67730,50,0.06,-0.02,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,67780,50,0.04,0.00,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,67830,50,0.06,0.02,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,67880,50,0.10,0.02,0.10,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,67930,50,0.04,-0.02,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,67980,50,0.04,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,68030,50,0.05,-0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,68080,50,0.04,0.01,0.12,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,68130,50,0.04,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,68180,50,0.07,0.01,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,-0.00
0,68230,50,0.04,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,68280,50,0.06,-0.01,0.12,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,-0.00
0,68330,50,0.07,-0.01,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,68380,50,0.06,0.02,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,68430,50,0.03,0.00,0.24,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,68480,50,0.03,0.01,0.11,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.01,-0.00
0,68530,50,0.05,0.03,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,68580,50,0.05,0.00,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,68630,50,0.06,-0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,68680,50,0.07,0.00,0.12,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,68730,50,0.05,0.02,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.01,-0.00
0,68780,50,0.04,0.01,0.22,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,68830,50,0.06,-0.02,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,68880,50,0.04,0.00,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,68930,50,0.07,0.02,0.13,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,68980,50,0.04,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,-0.00
0,69030,50,0.04,0.00,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,69080,50,0.04,0.03,0.11,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,69130,50,0.06,0.01,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,69180,50,0.07,-0.04,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.01,0.00,-0.00
0,69230,50,0.04,-0.01,0.23,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,-0.00
0,69280,50,0.04,0.00,0.12,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,69330,50,0.07,0.00,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,69380,50,0.06,0.00,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,-0.00
0,69430,50,0.07,-0.02,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,69480,50,0.04,0.01,0.13,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,69530,50,0.04,0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,69580,50,0.05,0.00,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,69630,50,0.02,0.02,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,69680,50,0.04,-0.01,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,69730,50,0.06,0.02,0.10,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,69780,50,0.03,0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,69830,50,0.05,-0.01,0.12,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,69880,50,0.06,0.00,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,69931,51,0.11,0.06,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,69981,50,0.02,-0.01,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70031,50,0.04,0.03,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,70081,50,0.06,0.00,0.12,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,70131,50,0.06,0.00,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,70181,50,0.07,-0.02,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,70231,50,0.06,0.03,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,70281,50,0.04,0.00,0.11,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,70331,50,0.08,-0.01,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,70381,50,0.03,0.00,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70431,50,0.07,0.01,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,70481,50,0.05,-0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,70531,50,0.05,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70581,50,0.06,0.00,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70631,50,0.07,0.01,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70681,50,0.06,-0.01,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,70731,50,0.05,0.00,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70781,50,0.05,0.00,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,70831,50,0.05,-0.01,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,70881,50,0.03,0.02,0.11,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,70931,50,0.07,0.01,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,70981,50,0.05,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,71031,50,0.04,0.00,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,71081,50,0.06,0.03,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,71131,50,0.04,0.00,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,71181,50,0.05,-0.01,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,71231,50,0.05,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,71281,50,0.11,-0.07,0.11,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,71331,50,0.09,-0.03,0.25,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,71382,51,0.08,0.02,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,71432,50,0.05,0.00,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,71482,50,0.05,-0.01,0.13,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,71532,50,0.06,0.02,0.10,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,71582,50,0.01,0.07,0.26,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,71632,50,0.02,-0.01,0.23,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,71682,50,0.07,0.00,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,-0.00
0,71732,50,0.03,-0.01,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,71782,50,0.07,0.00,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,71832,50,0.06,-0.03,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,71882,50,0.08,0.02,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,71932,50,0.06,0.01,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,71982,50,0.04,0.00,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,72032,50,0.04,-0.01,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,72082,50,0.02,0.01,0.23,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,72132,50,0.07,-0.01,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,-0.00
0,72182,50,0.03,-0.01,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,72232,50,0.06,0.02,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,72282,50,0.06,0.00,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,72332,50,0.04,-0.03,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,72382,50,0.03,-0.01,0.22,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,72432,50,0.06,0.02,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,72482,50,0.04,0.02,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,-0.00,0.00
0,72532,50,0.07,-0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,-0.00
0,72582,50,0.07,0.00,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,72632,50,0.05,0.02,0.14,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,72682,50,0.04,-0.04,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,72732,50,0.04,0.00,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,72782,50,0.06,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,72832,50,0.03,0.01,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,72882,50,0.05,0.00,0.16,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,72932,50,0.08,0.00,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,72982,50,0.06,-0.01,0.22,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,-0.00
0,73032,50,0.07,0.00,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,73082,50,0.07,0.00,0.22,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,73132,50,0.06,0.01,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,73182,50,0.05,0.00,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,73232,50,0.06,0.00,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,73282,50,0.06,0.02,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,-0.00
0,73332,50,0.04,0.00,0.21,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,-0.00,0.00
0,73382,50,0.07,-0.01,0.15,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,-0.00
0,73432,50,0.04,0.04,0.20,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,0.00
0,73482,50,0.05,0.00,0.18,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,73532,50,0.08,0.01,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,-0.00,0.00,-0.00
0,73582,50,0.06,0.00,0.19,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,73632,50,0.06,0.03,0.17,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12415,345.69,5.25,-2.88,0.00,0.00,0.00
0,73682,50,-0.25,0.24,0.25,0.89,0.49,9.75,0.99084,0.03101,-0.04236,0.12421,345.69,5.25,-2.88,0.00,-0.00,0.01
0,73732,50,0.21,-0.15,0.16,0.90,0.49,9.75,0.99054,0.03113,-0.04242,0.12689,345.38,5.25,-2.88,0.01,-0.00,0.08
0,73782,50,0.07,0.03,0.17,0.90,0.49,9.75,0.99048,0.03107,-0.04242,0.12726,345.31,5.25,-2.88,0.00,-0.00,0.00
0,73832,50,0.07,0.01,0.18,0.90,0.49,9.75,0.99054,0.03113,-0.04242,0.12695,345.38,5.25,-2.88,-0.01,-0.00,-0.05
0,73882,50,0.02,0.03,0.18,0.90,0.50,9.75,0.99060,0.03113,-0.04236,0.12610,345.44,5.25,-2.88,-0.00,0.00,-0.02
0,73932,50,0.30,-0.23,0.12,0.90,0.49,9.75,0.99066,0.03113,-0.04248,0.12579,345.50,5.25,-2.88,-0.00,0.00,-0.05
0,73982,50,0.10,0.02,0.21,0.89,0.49,9.75,0.99115,0.03088,-0.04236,0.12183,345.94,5.25,-2.88,-0.01,0.00,-0.06
0,74032,50,0.08,0.00,0.20,0.89,0.49,9.75,0.99115,0.03088,-0.04242,0.12183,345.94,5.25,-2.88,-0.00,0.00,-0.00
0,74082,50,0.05,0.00,0.14,0.89,0.49,9.75,0.99115,0.03088,-0.04242,0.12183,345.94,5.25,-2.88,0.00,0.00,0.00
0,74132,50,0.04,0.02,0.17,0.89,0.49,9.75,0.99115,0.03088,-0.04242,0.12183,345.94,5.25,-2.88,-0.00,0.00,0.00
0,74182,50,0.07,0.03,0.17,0.89,0.49,9.75,0.99115,0.03088,-0.04248,0.12183,345.94,5.25,-2.88,-0.00,0.00,0.00
0,74232,50,0.08,0.00,0.17,0.89,0.49,9.75,0.99115,0.03088,-0.04248,0.12183,345.94,5.25,-2.88,0.00,0.00,-0.00
0,74283,51,0.06,0.02,0.20,0.90,0.49,9.75,0.99115,0.03088,-0.04248,0.12183,345.94,5.25,-2.88,0.00,0.00,0.00
0,74333,50,0.08,0.02,0.17,0.90,0.49,9.75,0.99115,0.03094,-0.04254,0.12183,345.94,5.25,-2.88,-0.00,0.00,0.00
0,74383,50,0.05,0.01,0.21,0.90,0.49,9.75,0.99115,0.03094,-0.04254,0.12183,345.94,5.25,-2.88,-0.01,-0.00,0.00
0,74433,50,0.08,0.00,0.18,0.90,0.49,9.75,0.99115,0.03094,-0.04254,0.12183,345.94,5.25,-2.88,-0.00,-0.00,0.00
0,74483,50,0.04,0.00,0.18,0.90,0.49,9.75,0.99115,0.03094,-0.04260,0.12183,345.94,5.25,-2.88,0.00,-0.00,0.00
0,74533,50,0.06,0.01,0.19,0.90,0.49,9.75,0.99115,0.03094,-0.04260,0.12183,345.94,5.25,-2.88,0.00,0.00,0.00
0,74583,50,0.07,0.00,0.21,0.90,0.49,9.75,0.99115,0.03094,-0.04260,0.12183,345.94,5.25,-2.88,0.00,0.00,-0.00
0,74633,50,0.40,-0.34,0.08,0.90,0.49,9.75,0.99115,0.03088,-0.04279,0.12164,345.94,5.25,-2.88,-0.01,0.00,-0.04
0,74683,50,0.11,0.03,0.15,0.90,0.49,9.75,0.99133,0.03076,-0.04291,0.12024,346.13,5.25,-2.88,-0.00,-0.00,0.00
0,74733,50,0.06,0.00,0.11,0.90,0.49,9.75,0.99133,0.03076,-0.04291,0.12024,346.13,5.25,-2.88,-0.00,0.00,0.00
0,74783,50,0.04,0.03,0.20,0.90,0.49,9.75,0.99133,0.03076,-0.04291,0.12024,346.13,5.25,-2.88,-0.00,0.00,0.00
0,74833,50,0.04,0.03,0.16,0.90,0.49,9.75,0.99133,0.03076,-0.04297,0.12024,346.13,5.25,-2.88,0.00,0.00,-0.00
0,74883,50,0.05,0.01,0.18,0.90,0.49,9.75,0.99133,0.03076,-0.04297,0.12024,346.13,5.31,-2.88,-0.00,0.00,0.00
0,74933,50,0.04,0.00,0.17,0.90,0.49,9.75,0.99133,0.03076,-0.04297,0.12024,346.13,5.31,-2.88,-0.00,0.00,0.00
0,74983,50,0.01,0.04,0.25,0.90,0.49,9.75,0.99133,0.03076,-0.04303,0.12024,346.13,5.31,-2.88,-0.00,-0.00,-0.00
0,75033,50,0.09,0.00,0.13,0.90,0.49,9.75,0.99133,0.03076,-0.04303,0.12024,346.13,5.31,-2.88,-0.00,0.00,0.00
0,75083,50,0.05,0.00,0.13,0.90,0.49,9.75,0.99133,0.03076,-0.04309,0.12024,346.13,5.31,-2.88,0.00,0.00,0.00
0,75133,50,0.04,0.01,0.17,0.91,0.49,9.75,0.99121,0.03082,-0.04309,0.12109,346.06,5.31,-2.88,0.00,0.01,0.02
0,75183,50,0.01,0.04,0.21,0.91,0.49,9.75,0.99121,0.03082,-0.04309,0.12109,346.06,5.31,-2.88,0.00,0.01,0.00
0,75233,50,0.03,0.01,0.16,0.91,0.49,9.75,0.99121,0.03088,-0.04309,0.12109,346.06,5.31,-2.88,-0.00,0.00,-0.00
0,75283,50,0.06,0.00,0.14,0.91,0.49,9.75,0.99121,0.03088,-0.04309,0.12109,346.06,5.31,-2.88,-0.00,0.00,-0.00
0,75333,50,0.07,0.00,0.16,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,0.00,0.00,0.00
0,75383,50,0.03,0.02,0.17,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,-0.00,0.00,0.00
0,75433,50,0.03,0.01,0.18,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,-0.00,-0.00,-0.00
0,75483,50,0.04,0.00,0.17,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,-0.00,0.00,0.00
0,75533,50,0.05,0.00,0.21,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,0.00,0.00,-0.00
0,75583,50,0.05,0.03,0.16,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,-0.00,-0.00,-0.00
0,75633,50,0.06,0.00,0.18,0.91,0.49,9.75,0.99121,0.03088,-0.04315,0.12109,346.06,5.31,-2.88,-0.00,0.00,-0.00
0,75683,50,0.07,0.00,0.16,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,-0.00,0.00,-0.00
0,75734,51,0.02,0.02,0.20,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,0.00,0.00,0.00
0,75784,50,0.03,0.01,0.18,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,0.00,0.00,0.00
0,75834,50,0.06,0.00,0.18,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,0.00,0.00,0.00
0,75884,50,0.02,0.00,0.19,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,-0.00,0.00,-0.00
0,75934,50,0.04,0.02,0.16,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,-0.00,-0.00,0.00
0,75984,50,0.05,0.00,0.17,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,-0.00,0.00,-0.00
0,76034,50,0.04,-0.01,0.19,0.91,0.49,9.75,0.99121,0.03088,-0.04321,0.12109,346.06,5.31,-2.88,-0.00,-0.00,0.00
